y_true,y_pred,confidence,text,rating,category,review_length,correct,has_contrastive_marker,has_mixed_lexical_cues
neutral,negative,0.833307692385995,I love this magazine. I subscribed myself and then 2 other people. Unfortunately its been 3 mo since I subscribed my friends. Neither of them has received any issues yet. When trying to notify Handyman about this all they had was online contact. According to their records they are saying my friends should have gotten 2 issues by now. They haven't received anything. I started my subscription last September and I have also only received 2 issues. Nothing has come since last year. There is no way to directly contact these people. I don't recommend paying for a subscription,3,Magazine_Subscriptions,99,False,False,True
neutral,neutral,0.5421845760565042,not a great magazine. i am hoping it improves in the future. i live in the country on a lot of land. i do some canning and i like recipes. i do a lot of gardening. i just want something more colorful and informative.,3,Magazine_Subscriptions,44,True,False,True
neutral,positive,0.6059754428875491,I wish the publication had more patterns in it and that they were more appealing to inspire me. A good one but not fantastic.,3,Magazine_Subscriptions,24,False,True,True
neutral,positive,0.6270342704108863,Good recipes. I wish there were less “trendy” food recipes like “food bowls” and stick to good Midwest comfort food that they used to have in the past. Give me a casserole and Mom’s Best recipes pages again.,3,Magazine_Subscriptions,38,False,False,False
neutral,negative,0.5246950895594522,While I absolutely love Ree and ThePioneer Woman magazine (of which I have purchased at the store and read cover to cover) - I decided to purchase a yearly subscription to save money. However I received only 2 magazines and then was notified by mail that my subscription had expired. Very disappointed. A yearly subscription is ONLY 2?? Expensive purchase.,3,Magazine_Subscriptions,60,False,True,False
neutral,neutral,0.6611132420536973,"Nice magazine, but if I were to remove the ads it would be less than half the size.",3,Magazine_Subscriptions,18,True,True,False
neutral,neutral,0.7391752257370271,Not enjoying as much as I thought I would,3,Magazine_Subscriptions,9,True,False,False
neutral,neutral,0.4858993204796271,Just another fashion magazine,3,Magazine_Subscriptions,4,True,False,False
neutral,negative,0.7321049414119059,"I wanted the large print which could have been my error. I ordered on here for $5 but then received a bill from Readers Digest for $10. it wound up costing me $15, that wasn't much of a deal.",3,Magazine_Subscriptions,39,False,True,False
neutral,neutral,0.7126745738133468,If you are in your 60s you will probably love it.  I am 47 and I like it okay but it is geared for an older generation,3,Magazine_Subscriptions,27,True,True,False
neutral,neutral,0.9033813698042005,"It’s okay.. as all other magazines, it has too many ads...",3,Magazine_Subscriptions,11,True,False,False
neutral,negative,0.5576401866978165,"When I subscribed, I was remembering the old magazine. This one is not like the original, and has a completely different format. I was disappointed in it. I could not relate to this magazine.",3,Magazine_Subscriptions,34,False,False,False
neutral,positive,0.7958524626224099,Good so far😊,3,Magazine_Subscriptions,3,False,False,False
neutral,neutral,0.48665456056115897,"I like this MAG, but how many can you read.  The special very, very low price is probably the only reason I renewed.",3,Magazine_Subscriptions,23,True,True,False
neutral,negative,0.48684878757869343,"I've subscribed to the NYRB for almost twenty years. I'm thrilled every time I see it in the mailbox: here are long essays on topics that interest me, written by intelligent authors from all over the world, a welcome counterweight to the slipshod language of the Internet.<br /><br />However, something changed in the NYRB fulfillment department around 2016. I, for one, don't receive the magazines I paid for with acceptable regularity. Contact with customer service results in various responses: a late mailing of the missing issues, a promise to extend your subscription, a surly note claiming your long-established mailing address is invalid. Will buying a subscription through Amazon mean better service? Give it a try.",3,Magazine_Subscriptions,115,False,False,False
neutral,negative,0.5017411056581296,"Well, for me, Reader's Digest is not what it used to be. Or, is it me who has changed? I just don't enjoy it any more.",3,Magazine_Subscriptions,26,False,False,True
neutral,negative,0.46920941483459044,I'm not finding many articles that I can relate to,3,Magazine_Subscriptions,10,False,False,False
neutral,negative,0.44612298774619996,"Nice magazine with good Recipes and pretty photographs but was disappointed that instead of receiving the current issue, they started out with the December Christmas issue.  I received two magazines at once at the beginning of March.  Feels like they were anxious to get rid of some old unsold issues",3,Magazine_Subscriptions,50,False,True,True
neutral,positive,0.6486408277422944,The magazine was very good automobile source but I am more of a hot rod person.,3,Magazine_Subscriptions,16,False,True,False
neutral,negative,0.4951619861413763,Cheap printing not the same as on news stands,3,Magazine_Subscriptions,9,False,False,False
neutral,positive,0.8776413698443832,"Fast shipment, very good pac kaging, ama zing quality pieces. Excellent performance.",3,Magazine_Subscriptions,12,False,False,False
neutral,neutral,0.6530101823273657,Just seemed too simplistic for my grandson. It did not hold his interest at all. He needed more to the stories to be read to him.,3,Magazine_Subscriptions,26,True,False,False
neutral,positive,0.7172225466135738,Great price. But it was difficult to csncle shipment when relocating.,3,Magazine_Subscriptions,11,False,True,False
neutral,positive,0.4884325520695136,The magazine is perfect. I like the editorial articles and I feel that it does a good job trying to be unbiased in such controversial times. My only complaint is that sometimes my magazine comes in damaged (torn) o the front or back pages. That occurs maybe 30% of the times.,3,Magazine_Subscriptions,51,False,False,True
neutral,positive,0.5648310326290323,It’s still a magazine I enjoy reading but much less content as when I subscribed before.,3,Magazine_Subscriptions,16,False,True,False
neutral,negative,0.6690961954038008,Too much keto/meat stuff. I cancelled.,3,Magazine_Subscriptions,6,False,False,False
neutral,neutral,0.6928978268802967,"I like this magazine but when I received it in March I got February and January issues, too. I figured my subscription would start with March. I had already purchased Jan & February issues at a store.",3,Magazine_Subscriptions,37,True,True,False
neutral,positive,0.6858040888304092,Expected so much more.  Very bland.  More about the Scot’s and their products.  Excellent paper stock. Thank,3,Magazine_Subscriptions,17,False,False,False
neutral,neutral,0.47898280990790704,Major- doesn’t really have a lot of reading that targets 50+ y/o especially considering Oprah’s age.<br />Minor yet annoying is the cover is so slick it won’t stay stacked. Don’t like the feel of it.,3,Magazine_Subscriptions,35,True,True,False
neutral,positive,0.5955248105641728,Was previously favorite magazine but now too many advertising pages,3,Magazine_Subscriptions,10,False,True,False
neutral,neutral,0.8346905825089297,"I like recipes & decorating ideas but Martha Stewart is too high end now for the average Mom to be able to swing!  Also, the magazine is a thin little magazine compared to what it used to be!  It doesn’t excite me like It used to... used to collect issues... not like that anymore! Plus, this took months to arrive. ☹️",3,Magazine_Subscriptions,61,True,True,False
neutral,neutral,0.617910983807058,So full of ads that they should be paying you to take it.  Most projects skip over the details and just hit the major steps.  Good for ideas but need to look at someone else’s YouTube videos for the specific details.  The winter and summer double issues that consume 2 of your paid issues are the equivalent of an actual decent magazine.,3,Magazine_Subscriptions,62,True,True,False
neutral,positive,0.49100506444107056,Nice price but still waiting for my first issue,3,Magazine_Subscriptions,9,False,True,False
neutral,neutral,0.7739714649242692,"It was ok but not what i expected.  Some might love it, but not me!",3,Magazine_Subscriptions,15,True,True,True
neutral,neutral,0.4902861254329356,"The fonts are small in these new issues, and the knowledge is a little basic,  I miss the old style.",3,Magazine_Subscriptions,20,True,False,False
